condition,model,persona_age,persona_gender,persona_is_student,schmitt_gender,bauer_gender,deontic_1,deontic_2,deontic_3,prosocial_1,prosocial_2,prosocial_3,individualistic_1,individualistic_2,individualistic_3,competitive_1,competitive_2,competitive_3,humble,kind,forgiving,giving,helpful,grateful,empathetic,cooperative,courageous,fair,principled,responsible,just,honest,trustworthy,loyal
no_wb,gpt-oss-120b(Cerebras),22,male,False,male,female,2,2,2,2,2,2,5,5,5,3,2,4,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2
no_wb,gpt-oss-120b(Cerebras),30,female,False,female,female,2,2,2,2,2,2,5,5,4,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),45,female,False,male,female,2,2,2,2,2,2,4,4,5,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2
no_wb,gpt-oss-120b(Cerebras),34,female,False,male,male,2,2,2,2,2,2,5,5,5,1,1,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),42,female,False,male,female,1,1,1,1,1,1,5,4,4,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4
no_wb,gpt-oss-120b(Cerebras),41,female,False,male,male,1,1,1,2,2,2,4,4,4,1,1,1,3,2,3,2,2,3,2,2,1,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),59,female,False,female,male,2,2,2,1,1,1,5,5,5,1,1,1,3,3,3,2,2,3,3,5,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),34,male,False,male,male,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
no_wb,gpt-oss-120b(Cerebras),67,female,False,male,female,1,1,1,1,1,1,5,5,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,3
no_wb,gpt-oss-120b(Cerebras),53,male,False,male,male,1,1,1,1,1,1,5,5,4,1,1,1,2,1,2,1,1,2,2,3,1,1,1,1,1,1,1,4
no_wb,gpt-oss-120b(Cerebras),56,female,False,male,male,1,1,1,1,1,1,4,4,4,1,1,1,3,2,3,2,2,3,3,4,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),55,female,False,female,female,2,2,2,2,2,2,4,4,3,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),48,male,True,female,female,2,2,2,2,2,2,5,5,5,2,2,2,3,3,2,2,2,2,3,2,1,2,2,2,2,1,2,5
no_wb,gpt-oss-120b(Cerebras),18,female,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),65,male,False,female,male,1,1,1,1,1,1,4,4,4,1,1,1,3,2,3,2,2,2,2,3,1,2,1,2,1,1,2,3
no_wb,gpt-oss-120b(Cerebras),74,female,False,female,female,2,2,2,2,2,2,5,5,5,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2
no_wb,gpt-oss-120b(Cerebras),59,female,False,female,female,2,2,2,2,2,2,5,5,4,2,2,2,4,2,3,2,2,3,3,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),39,female,False,male,female,2,2,2,2,2,2,4,5,4,3,2,2,4,3,4,3,2,3,3,3,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),66,female,False,female,male,2,2,2,2,2,2,5,5,5,2,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),42,male,False,male,male,2,2,2,1,1,1,5,5,5,1,1,1,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),18,female,False,female,male,2,2,2,2,2,2,5,5,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),55,female,False,male,male,2,2,2,2,2,2,5,5,5,3,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),72,male,False,male,female,1,1,1,1,1,1,5,5,5,2,1,2,3,2,3,2,2,3,3,2,2,2,2,2,1,2,2,2
no_wb,gpt-oss-120b(Cerebras),58,female,False,female,male,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2
no_wb,gpt-oss-120b(Cerebras),61,female,False,male,female,2,2,2,2,2,2,5,5,5,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),68,female,False,male,male,2,2,2,2,2,2,5,5,5,2,1,2,3,2,3,2,2,3,2,3,1,2,2,2,2,1,1,3
no_wb,gpt-oss-120b(Cerebras),67,female,False,male,male,2,2,2,2,2,2,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),78,female,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),34,female,False,male,male,2,2,2,3,3,3,5,5,4,2,1,1,4,4,4,3,3,3,4,3,1,3,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),33,female,False,male,female,2,2,2,2,2,2,5,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),73,male,False,female,female,2,2,2,2,2,2,3,3,3,1,1,1,3,3,4,2,2,4,3,2,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),30,female,False,female,male,2,2,2,2,2,2,5,5,5,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),26,female,False,male,female,2,2,2,2,2,2,5,5,5,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),40,female,False,female,female,2,2,2,2,2,2,4,4,5,1,1,1,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),51,female,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),55,female,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),38,male,False,male,male,1,2,1,1,1,1,5,5,5,2,2,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,4
no_wb,gpt-oss-120b(Cerebras),44,female,False,female,male,2,2,2,2,2,2,4,5,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),75,female,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),56,male,False,female,female,2,2,2,2,2,2,5,5,5,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3
no_wb,gpt-oss-120b(Cerebras),63,male,False,male,female,2,2,2,2,2,2,5,5,5,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,1,1,4
no_wb,gpt-oss-120b(Cerebras),65,female,False,male,male,2,1,1,2,2,2,4,5,4,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,5
no_wb,gpt-oss-120b(Cerebras),57,male,False,female,female,2,2,2,2,2,2,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,5
internal_wb,gpt-oss-120b(Cerebras),58,female,False,female,male,6,6,6,6,6,6,2,2,2,2,2,2,4,5,3,4,5,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),52,female,True,female,female,5,5,5,5,5,5,2,2,2,2,2,2,5,5,4,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),60,female,False,male,male,6,6,6,5,5,5,1,1,1,1,1,1,4,5,3,4,5,3,5,5,5,5,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),34,female,False,male,female,5,5,5,5,5,5,2,2,2,2,2,2,4,5,4,4,5,3,5,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),26,male,False,male,male,5,5,5,5,5,5,2,2,2,2,2,2,5,4,3,4,5,4,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),63,female,False,female,male,5,5,5,5,5,5,2,2,2,2,2,2,5,5,4,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),58,female,False,female,female,6,6,6,6,5,5,2,2,2,1,2,2,5,5,3,5,5,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),55,female,False,female,male,6,6,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,3,5,5,5,5,6,6,5,6,5,4
internal_wb,gpt-oss-120b(Cerebras),75,female,False,male,female,5,5,5,5,5,5,2,2,2,2,2,2,4,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5
internal_wb,gpt-oss-120b(Cerebras),58,female,False,male,female,5,5,5,5,5,5,2,2,2,2,2,2,4,4,3,5,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),57,male,False,male,male,6,6,6,5,5,5,1,1,1,1,1,2,4,5,3,4,5,3,5,5,5,5,6,6,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),81,male,False,female,female,5,5,5,5,5,5,2,2,2,2,2,2,5,5,3,4,5,3,5,5,5,5,5,5,5,5,5,5
internal_wb,gpt-oss-120b(Cerebras),41,female,False,male,female,6,6,6,5,5,5,2,2,2,1,1,1,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),59,female,False,female,male,6,6,6,5,5,5,1,1,1,1,1,2,5,5,2,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),76,female,False,male,female,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,3,4,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),34,female,False,female,male,6,5,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),56,female,False,female,male,5,5,6,5,5,5,1,2,1,1,1,1,5,5,4,5,5,4,5,5,6,5,6,6,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),44,female,False,male,male,5,5,6,5,5,5,2,2,2,2,2,2,4,4,3,4,4,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),53,male,False,male,female,5,5,6,5,5,5,2,2,2,2,2,2,4,5,4,4,5,3,5,5,5,5,6,6,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),76,female,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,4,5,4,4,5,2,4,4,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),64,male,False,male,male,6,6,6,5,5,5,2,2,2,1,1,1,5,5,4,5,5,3,4,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),60,female,False,female,male,5,5,5,5,5,5,1,1,1,1,1,1,5,5,4,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),47,female,False,female,male,6,6,6,6,5,5,1,2,1,1,1,2,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),30,male,False,male,female,6,6,6,5,5,5,1,1,1,1,1,1,3,3,3,2,4,2,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),53,female,False,male,female,5,5,5,5,5,5,2,2,2,1,1,2,4,4,2,3,5,3,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),69,female,False,female,female,5,5,6,5,5,5,2,2,2,2,2,2,4,5,3,4,5,4,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),54,female,False,female,female,6,6,6,5,5,5,2,2,2,2,2,2,5,5,4,4,5,3,5,5,5,5,6,6,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),60,female,True,female,female,6,6,6,5,5,5,1,1,1,1,1,2,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),18,female,True,male,female,6,5,5,5,5,5,2,2,1,2,2,2,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,5
internal_wb,gpt-oss-120b(Cerebras),37,female,False,female,female,5,5,6,6,6,6,1,1,1,1,1,1,5,5,4,4,5,4,5,5,5,5,6,6,6,6,5,5
internal_wb,gpt-oss-120b(Cerebras),46,female,False,male,male,6,6,6,5,5,5,2,2,1,1,1,1,5,5,3,4,5,2,5,4,5,6,6,6,6,6,5,4
internal_wb,gpt-oss-120b(Cerebras),48,female,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,5,6,5,5,6,5,5,5,6,6,6,6,6,6,6,6
internal_wb,gpt-oss-120b(Cerebras),55,male,False,male,female,5,5,6,5,5,5,2,2,2,2,2,2,5,5,3,4,5,4,4,5,5,5,6,6,5,6,6,5
internal_wb,gpt-oss-120b(Cerebras),30,female,False,female,female,6,6,6,5,5,5,1,1,1,1,1,2,4,5,3,3,5,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),53,female,False,male,female,5,5,5,5,5,5,2,2,2,1,2,2,4,5,4,4,5,3,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),32,female,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,4,5,3,3,6,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),41,male,False,female,male,6,5,6,5,5,5,2,2,2,1,1,2,5,5,4,5,5,4,5,5,5,5,6,6,5,6,6,5
internal_wb,gpt-oss-120b(Cerebras),56,female,False,male,female,6,6,6,5,5,5,1,1,1,1,1,1,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),24,female,False,male,female,5,5,5,5,5,5,2,2,2,1,2,2,4,4,4,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),57,female,False,female,female,5,5,5,5,5,5,2,2,2,1,2,2,4,5,3,4,5,3,5,5,5,5,5,5,5,5,5,5
internal_wb,gpt-oss-120b(Cerebras),47,female,False,male,male,6,6,6,5,5,5,1,1,1,1,1,1,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),21,male,False,female,female,5,5,5,5,5,5,1,1,1,1,1,1,4,5,2,3,5,3,4,4,5,5,6,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),18,female,False,male,male,6,6,6,5,5,5,2,2,2,1,1,1,5,5,4,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),44,female,False,male,female,6,6,6,5,5,5,2,2,2,1,1,1,4,5,3,4,5,3,4,4,5,5,5,5,5,6,5,4
internal_wb,gpt-oss-120b(Cerebras),62,other,False,male,male,6,6,6,5,5,5,2,2,2,1,1,2,5,4,3,4,5,3,4,5,5,5,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),68,female,False,female,female,5,5,5,5,5,5,2,2,2,2,2,2,5,5,3,5,5,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),53,male,False,female,male,6,6,6,5,5,5,2,2,2,2,2,2,4,5,3,5,5,3,4,5,5,5,5,5,5,5,5,5
internal_wb,gpt-oss-120b(Cerebras),53,female,False,male,male,6,6,6,6,5,5,1,1,1,1,2,2,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),42,female,False,female,female,5,5,6,5,5,5,2,2,2,2,2,2,5,5,3,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),62,male,False,male,male,6,6,6,6,5,6,2,2,2,1,1,1,5,5,4,5,6,4,6,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),18,male,False,female,male,6,6,6,6,6,6,1,1,1,1,1,1,5,6,5,5,6,5,6,6,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),62,female,False,male,male,6,6,6,5,5,5,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),21,female,False,male,male,5,5,5,5,5,5,2,2,2,2,2,2,4,4,3,4,4,3,4,4,4,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),71,female,False,male,male,6,6,6,5,5,5,1,2,1,2,2,2,5,5,4,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),44,female,False,female,male,5,5,5,5,5,5,2,2,2,2,2,2,5,5,4,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),18,female,False,male,female,6,6,6,5,5,5,1,1,1,1,1,1,4,5,4,5,6,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),64,female,False,male,female,6,6,6,5,5,5,2,2,2,2,2,2,5,5,3,4,5,4,5,4,6,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),54,female,False,male,female,6,6,6,6,6,6,1,1,1,1,1,1,4,5,3,3,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),67,female,False,male,male,5,5,5,5,5,5,2,2,2,2,2,2,4,5,4,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),18,female,False,female,female,6,6,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),66,male,False,male,female,5,5,5,5,5,5,1,1,1,1,1,1,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),31,male,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,5,5,4,5,5,4,5,5,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),43,female,False,female,female,6,6,6,6,6,6,1,2,1,1,1,2,5,5,4,4,5,4,5,6,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),42,female,False,male,male,6,6,6,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),41,male,False,male,male,5,5,5,5,5,5,2,2,2,2,2,2,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),70,female,False,male,female,6,6,6,5,5,5,2,2,2,1,1,1,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),48,male,False,female,female,5,5,5,5,5,5,1,2,2,2,2,2,4,4,3,4,5,4,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),26,female,False,male,male,6,6,6,6,6,6,1,1,1,1,1,1,5,5,4,5,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),33,female,False,male,male,5,5,5,5,5,5,2,2,2,1,1,1,4,4,3,3,4,3,4,4,6,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),33,female,False,female,female,6,6,6,5,5,5,1,1,1,1,1,1,4,5,4,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),43,male,False,female,male,5,5,6,5,5,5,2,2,2,1,1,1,4,5,3,5,5,3,5,5,5,5,6,5,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),51,female,False,female,male,6,6,6,5,5,5,1,1,1,2,2,2,5,5,4,4,5,4,5,5,5,5,6,6,5,6,6,5
internal_wb,gpt-oss-120b(Cerebras),23,male,False,male,male,6,6,6,5,5,5,1,1,1,1,1,1,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),52,female,False,female,male,6,6,6,5,5,5,2,2,2,1,1,1,4,4,3,4,4,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),29,female,True,male,male,6,6,6,5,5,5,2,2,2,1,2,2,4,5,3,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),18,male,False,female,female,5,5,5,5,5,5,2,2,2,2,2,3,4,4,4,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),57,female,False,male,male,6,6,6,5,5,5,2,2,2,1,2,2,4,4,3,3,4,2,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),65,female,False,male,male,6,6,6,5,5,5,2,2,2,2,2,2,4,5,4,4,5,4,4,5,5,5,5,5,5,6,5,4
internal_wb,gpt-oss-120b(Cerebras),66,female,False,female,male,5,6,5,5,5,5,2,2,2,1,2,2,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),37,male,False,male,male,6,6,6,6,6,6,2,2,2,1,1,1,5,5,4,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),59,female,False,female,female,5,5,5,5,5,5,2,2,2,1,1,2,4,4,3,4,5,3,4,5,4,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),53,male,False,female,male,6,6,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,4,4,4,5,5,5,5,5,6,5,4
internal_wb,gpt-oss-120b(Cerebras),45,male,False,female,male,6,6,6,6,6,6,2,2,2,1,1,1,4,4,2,4,6,2,5,4,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),45,female,False,female,female,6,6,6,5,5,5,2,2,2,1,1,1,4,5,3,4,5,3,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),59,female,False,female,male,6,6,6,5,5,5,1,1,1,1,1,2,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),39,male,False,female,male,5,5,6,5,5,5,2,2,2,1,1,2,4,4,4,3,5,3,4,4,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),45,other,False,male,female,6,6,6,5,5,6,2,2,2,1,1,1,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),52,male,False,male,female,6,6,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,3,5,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),36,female,False,male,male,6,6,6,6,6,6,1,1,1,1,1,1,5,6,4,5,5,4,5,6,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),65,female,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,5,5,4,4,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),34,male,True,male,male,5,5,6,5,5,5,2,2,2,2,2,2,4,4,3,4,5,4,4,4,5,5,6,6,5,6,6,4
internal_wb,gpt-oss-120b(Cerebras),52,female,False,male,female,6,6,6,6,6,6,1,1,1,1,1,1,5,5,3,4,5,4,5,5,6,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),52,male,False,female,female,6,6,6,5,5,5,2,2,2,1,2,2,5,5,3,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),52,female,True,male,male,6,6,6,6,5,5,1,1,1,1,1,1,5,5,4,5,6,4,5,6,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),46,male,False,male,male,6,6,6,5,5,5,2,2,2,1,1,1,4,4,3,3,4,3,4,4,5,5,5,5,5,6,5,4
internal_wb,gpt-oss-120b(Cerebras),63,male,False,male,male,5,5,5,5,5,5,1,2,1,1,1,2,4,4,3,4,4,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),67,female,False,female,male,6,6,6,5,5,5,2,2,2,1,1,2,5,5,3,5,5,4,5,5,6,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),37,female,False,male,male,6,6,6,6,5,5,2,1,1,1,1,2,5,6,4,5,6,5,5,6,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),53,male,False,male,female,6,6,6,5,5,5,2,2,2,1,1,1,4,4,2,3,4,2,4,4,5,5,5,5,5,5,5,3
internal_wb,gpt-oss-120b(Cerebras),67,male,False,male,male,6,5,6,5,5,5,1,1,1,1,1,1,4,5,3,4,5,3,5,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),65,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,2,5,5,3,4,5,3,5,5,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),69,female,False,female,female,6,6,6,6,5,5,2,2,2,1,1,1,4,4,3,4,5,3,4,5,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),38,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,1,6,5,4,4,6,5,5,5,6,6,6,6,6,6,6,6
internal_wb,gpt-oss-120b(Cerebras),23,female,False,female,female,6,6,6,5,5,5,2,2,2,1,1,1,4,5,4,4,5,3,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),58,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),34,female,False,female,male,6,6,6,5,5,5,1,2,1,1,1,1,5,5,4,4,5,3,5,5,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),18,female,False,female,female,5,5,5,5,5,5,2,2,2,1,1,1,4,5,4,4,5,4,5,5,4,6,6,6,6,6,5,4
no_wb,gpt-oss-120b(Cerebras),47,female,False,male,male,2,2,2,2,2,2,4,4,4,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3
internal_wb,gpt-oss-120b(Cerebras),47,female,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,5,5,4,4,5,5,5,5,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),52,male,False,male,male,6,6,6,5,5,5,2,2,2,1,1,1,4,4,4,4,5,3,4,4,5,6,6,6,6,6,6,4
internal_wb,gpt-oss-120b(Cerebras),61,male,False,female,female,6,6,6,6,6,6,1,1,1,1,1,1,4,4,3,4,5,3,4,5,6,6,6,6,6,6,6,5
internal_wb,gpt-oss-120b(Cerebras),62,female,False,female,male,5,5,6,5,5,5,2,2,2,1,1,1,4,4,3,4,5,3,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),60,female,False,male,female,5,5,5,4,4,4,2,2,2,2,2,2,4,4,3,4,4,2,4,4,5,5,5,5,5,5,5,4
internal_wb,gpt-oss-120b(Cerebras),54,male,False,male,female,6,6,6,5,5,5,2,2,2,2,2,2,5,5,4,4,5,3,5,4,5,6,6,6,6,6,6,4
